player_id,full_name,position,year,ovr
00-0030067,Terron Armstead,OL,2022,93
00-0030067,Terron Armstead,OL,2023,91
00-0030050,Ray-Ray Armstrong,LB,2016,71
00-0030050,Ray-Ray Armstrong,LB,2017,73
00-0030050,Ray-Ray Armstrong,LB,2018,68
00-0030050,Ray-Ray Armstrong,LB,2019,65
00-0034792,Cornell Armstrong,DB,2018,68
00-0034792,Cornell Armstrong,DB,2019,62
00-0034792,Cornell Armstrong,DB,2020,62
00-0034792,Cornell Armstrong,DB,2022,63
00-0034792,Cornell Armstrong,DB,2023,66
00-0034373,Dorance Armstrong,DL,2018,70
00-0034373,Dorance Armstrong,DL,2019,71
00-0034373,Dorance Armstrong,DL,2020,71
00-0034373,Dorance Armstrong,DL,2021,70
00-0034373,Dorance Armstrong,DL,2022,70
00-0034373,Dorance Armstrong,DL,2023,74
00-0035661,Ka'John Armstrong,OL,,
00-0036359,Damon Arnette,DB,2020,70
00-0034011,Dan Arnold,TE,2019,71
00-0034011,Dan Arnold,TE,2020,66
00-0034011,Dan Arnold,TE,2021,72
00-0034011,Dan Arnold,TE,2022,72
00-0034011,Dan Arnold,TE,2023,70
00-0035995,Grayland Arnold,DB,2022,64
00-0035995,Grayland Arnold,DB,2023,64
00-0039903,Terrion Arnold,DB,,
00-0026071,Kyle Arrington,DB,2016,74
00-0031599,Cameron Artis-Payne,RB,2016,70
00-0031599,Cameron Artis-Payne,RB,2017,68
00-0031599,Cameron Artis-Payne,RB,2018,69
00-0031599,Cameron Artis-Payne,RB,2019,67
00-0034166,Ade Aruna,DL,2018,67
00-0034166,Ade Aruna,DL,2019,63
00-0035001,George Asafo-Adjei,OL,2019,59
00-0037822,Brian Asamoah,LB,2022,68
00-0037822,Brian Asamoah,LB,2023,71
00-0027759,Larry Asante,DB,,
00-0031981,Richard Ash,DL,2017,63
00-0031981,Richard Ash,DL,2018,65
00-0036194,Devin Asiasi,TE,2020,69
00-0036194,Devin Asiasi,TE,2021,66
00-0036194,Devin Asiasi,TE,2022,65
00-0036194,Devin Asiasi,TE,2023,63
00-0033465,Isaac Asiata,OL,2017,68
00-0033465,Isaac Asiata,OL,2018,67
00-0028198,Matt Asiata,RB,2016,73
00-0028198,Matt Asiata,RB,2017,75
00-0034946,George Aston,RB,,
00-0034747,Marcell Ateman,WR,2018,68
00-0034747,Marcell Ateman,WR,2019,69
00-0034747,Marcell Ateman,WR,2020,68
00-0027720,Geno Atkins,DL,2016,94
00-0027720,Geno Atkins,DL,2017,91
00-0027720,Geno Atkins,DL,2018,91
00-0027720,Geno Atkins,DL,2019,91
00-0027720,Geno Atkins,DL,2020,88
00-0034586,John Atkins,DL,2019,54
00-0034586,John Atkins,DL,2020,58
00-0031158,George Atkinson,RB,2016,64
00-0031158,George Atkinson,RB,2017,63
00-0031258,Jeremiah Attaochu,LB,2016,81
00-0031258,Jeremiah Attaochu,LB,2017,80
00-0031258,Jeremiah Attaochu,LB,2018,73
00-0031258,Jeremiah Attaochu,LB,2019,70
00-0031258,Jeremiah Attaochu,LB,2020,69
00-0031258,Jeremiah Attaochu,LB,2021,69
00-0036849,Tutu Atwell,WR,2021,68
00-0036849,Tutu Atwell,WR,2022,71
00-0036849,Tutu Atwell,WR,2023,71
00-0029853,Josh Aubrey,DB,2016,67
00-0033421,Antony Auclair,TE,2018,65
00-0033421,Antony Auclair,TE,2019,65
00-0033421,Antony Auclair,TE,2020,61
00-0033421,Antony Auclair,TE,2021,62
00-0033421,Antony Auclair,TE,2022,62
00-0033380,Josh Augusta,DL,,
00-0039490,Popo Aumavae,DL,,
00-0038382,Malaesala Aumavae-Laulu,OL,2023,65
00-0033679,Erik Austell,OL,2017,60
00-0038646,Alex Austin,DB,2023,64
00-0035294,Blessuan Austin,DB,2019,62
00-0035294,Blessuan Austin,DB,2020,73
00-0035294,Blessuan Austin,DB,2021,72
00-0035294,Blessuan Austin,DB,2022,72
00-0037837,Calvin Austin,WR,2022,70
00-0037837,Calvin Austin,WR,2022,70
00-0037837,Calvin Austin,WR,2023,70
00-0037837,Calvin Austin,WR,2023,70
00-0037837,Calvin Austin III,WR,2022,70
00-0037837,Calvin Austin III,WR,2022,70
00-0037837,Calvin Austin III,WR,2023,70
00-0037837,Calvin Austin III,WR,2023,70
00-0037231,Kevin Austin,WR,2022,61
00-0037231,Kevin Austin,WR,2022,61
00-0037231,Kevin Austin,WR,2023,61
00-0037231,Kevin Austin,WR,2023,61
00-0037231,Kevin Austin Jr.,WR,2022,61
00-0037231,Kevin Austin Jr.,WR,2022,61
00-0037231,Kevin Austin Jr.,WR,2023,61
00-0037231,Kevin Austin Jr.,WR,2023,61
00-0030525,Tavon Austin,WR,2016,80
00-0030525,Tavon Austin,WR,2017,81
00-0030525,Tavon Austin,WR,2018,80
00-0030525,Tavon Austin,WR,2019,73
00-0030525,Tavon Austin,WR,2021,70
00-0030525,Tavon Austin,WR,2022,75
00-0031254,Denico Autry,DL,2016,63
00-0031254,Denico Autry,DL,2017,65
00-0031254,Denico Autry,DL,2018,77
00-0031254,Denico Autry,DL,2019,76
00-0031254,Denico Autry,DL,2020,76
00-0031254,Denico Autry,DL,2021,80
00-0031254,Denico Autry,DL,2022,79
00-0031254,Denico Autry,DL,2023,81
00-0036201,Lee Autry,DL,,
00-0024324,Jason Avant,WR,,
00-0034265,Anthony Averett,DB,2018,70
00-0034265,Anthony Averett,DB,2019,67
00-0034265,Anthony Averett,DB,2020,67
00-0034265,Anthony Averett,DB,2021,76
00-0034265,Anthony Averett,DB,2022,76
00-0033219,Travis Averill,OL,,
00-0034682,Genard Avery,DL,2018,67
00-0034682,Genard Avery,DL,2019,76
00-0034682,Genard Avery,DL,2020,73
00-0034682,Genard Avery,DL,2021,69
00-0034682,Genard Avery,DL,2022,69
00-0034682,Genard Avery,DL,2023,70
00-0036053,Josh Avery,DL,,
00-0037593,Tre Avery,DB,2021,62
00-0037593,Tre Avery,DB,2023,62
00-0039058,Steve Avila,OL,2023,71
00-0026232,Cliff Avril,DL,2016,90
00-0026232,Cliff Avril,DL,2017,86
00-0036736,Kayode Awosika,OL,2023,61
00-0033548,Chidobe Awuzie,DB,2017,76
00-0033548,Chidobe Awuzie,DB,2018,81
00-0033548,Chidobe Awuzie,DB,2019,80
00-0033548,Chidobe Awuzie,DB,2020,82
00-0033548,Chidobe Awuzie,DB,2021,84
00-0033548,Chidobe Awuzie,DB,2022,85
00-0033548,Chidobe Awuzie,DB,2023,85
00-0039262,Gottlieb Ayedze,OL,,
00-0027977,Akeem Ayers,LB,2016,77
00-0027977,Akeem Ayers,LB,2017,76
00-0032365,DeMarcus Ayers,WR,2016,62
00-0032365,DeMarcus Ayers,WR,2017,62
00-0032365,DeMarcus Ayers,WR,2018,59
00-0026994,Robert Ayers,DL,2016,84
00-0026994,Robert Ayers,DL,2017,80
00-0037359,Josh Babicz,TE,,
00-0022695,Jason Babin,DL,,
00-0023494,Jonathan Babineaux,DL,2016,81
00-0035876,Andre Baccellia,WR,2023,61
00-0033980,Joe Bacci,RB,,
00-0035895,Joe Bachie,LB,2021,65
00-0035895,Joe Bachie,LB,2022,65
00-0035895,Joe Bachie,LB,2023,65
00-0035602,Alex Bachman,WR,2022,65
00-0031617,Kennard Backman,TE,2016,65
00-0036447,David Bada,DL,2022,57
00-0036447,David Bada,DL,2023,57
00-0029065,Johnson Bademosi,DB,2016,74
00-0029065,Johnson Bademosi,DB,2017,69
00-0029065,Johnson Bademosi,DB,2018,72
00-0029065,Johnson Bademosi,DB,2019,69
00-0029065,Johnson Bademosi,DB,2020,68
00-0034207,Jeff Badet,WR,,
00-0037085,Tyler Badie,RB,2022,68
00-0037085,Tyler Badie,RB,2023,68
00-0038416,Tyson Bagent,QB,2023,52
00-0036549,Kenji Bahar,QB,,
00-0028024,Allen Bailey,DL,2016,79
00-0028024,Allen Bailey,DL,2017,77
00-0028024,Allen Bailey,DL,2018,77
00-0028024,Allen Bailey,DL,2020,74
00-0030207,Alvin Bailey,OL,2016,71
00-0030769,Dion Bailey,DB,2016,73
00-0039311,Emani Bailey,RB,,
00-0039565,Levelle Bailey,LB,,
00-0036314,Markus Bailey,LB,2020,63
00-0036314,Markus Bailey,LB,2021,66
00-0036314,Markus Bailey,LB,2022,66
00-0036314,Markus Bailey,LB,2023,66
00-0034929,Quinn Bailey,OL,2023,55
00-0031645,Rasheed Bailey,WR,,
00-0034609,Sergio Bailey,WR,,
00-0030532,Stedman Bailey,WR,,
00-0032344,Sterling Bailey,DL,2016,59
00-0032344,Sterling Bailey,DL,2017,60
00-0035468,Zack Bailey,OL,2019,56
00-0035468,Zack Bailey,OL,2020,56
00-0035468,Zack Bailey,OL,2022,56
00-0035468,Zack Bailey,OL,2023,56
00-0028311,Brandon Bair,DL,,
00-0035446,Derrick Baity,DB,2019,58
00-0033890,Budda Baker,DB,2017,74
00-0033890,Budda Baker,DB,2018,79
00-0033890,Budda Baker,DB,2019,80
00-0033890,Budda Baker,DB,2020,86
00-0033890,Budda Baker,DB,2021,93
00-0033890,Budda Baker,DB,2022,92
00-0033890,Budda Baker,DB,2023,90
00-0026512,Chris Baker,DL,2016,81
00-0026512,Chris Baker,DL,2017,84
00-0026512,Chris Baker,DL,2018,76
00-0037549,Darrell Baker,DB,2023,63
00-0037549,Darrell Baker,DB,2023,63
00-0037549,Darrell Baker Jr.,DB,2023,63
00-0037549,Darrell Baker Jr.,DB,2023,63
00-0035684,Deandre Baker,DB,2019,71
00-0035684,Deandre Baker,DB,2020,72
00-0035684,Deandre Baker,DB,2021,71
00-0035684,Deandre Baker,DB,2022,71
00-0039853,Javon Baker,WR,,
00-0034797,Jerome Baker,LB,2018,70
00-0034797,Jerome Baker,LB,2019,76
00-0034797,Jerome Baker,LB,2020,74
00-0034797,Jerome Baker,LB,2021,79
00-0034797,Jerome Baker,LB,2022,79
00-0034797,Jerome Baker,LB,2023,80
00-0036939,Kawaan Baker,WR,2022,62
00-0036939,Kawaan Baker,WR,2023,62
00-0029177,Sean Baker,DB,2016,67
00-0030074,David Bakhtiari,OL,2016,79
00-0030074,David Bakhtiari,OL,2017,91
00-0030074,David Bakhtiari,OL,2018,97
00-0030074,David Bakhtiari,OL,2019,97
00-0030074,David Bakhtiari,OL,2020,96
00-0030074,David Bakhtiari,OL,2021,95
00-0030074,David Bakhtiari,OL,2022,94
00-0030074,David Bakhtiari,OL,2023,90
00-0032714,Alex Balducci,OL,2017,62
00-0032714,Alex Balducci,OL,2018,63
00-0031761,Darryl Baldwin,OL,,
00-0038147,Daylen Baldwin,WR,,
00-0028434,Doug Baldwin,WR,2016,89
00-0028434,Doug Baldwin,WR,2017,89
00-0028434,Doug Baldwin,WR,2018,90
00-0025624,Alan Ball,DB,,
00-0036886,Josh Ball,OL,2021,62
00-0036886,Josh Ball,OL,2022,63
00-0036886,Josh Ball,OL,2023,63
00-0030640,Marcus Ball,DB,2016,65
00-0032205,Neiron Ball,LB,2016,65
00-0034799,Kalen Ballage,RB,2018,71
00-0034799,Kalen Ballage,RB,2019,70
00-0034799,Kalen Ballage,RB,2020,71
00-0034799,Kalen Ballage,RB,2021,71
00-0029547,Vick Ballard,RB,,
00-0035633,Corey Ballentine,DB,2019,66
00-0035633,Corey Ballentine,DB,2020,67
00-0035633,Corey Ballentine,DB,2022,67
00-0035633,Corey Ballentine,DB,2023,67
00-0031098,Lonnie Ballentine,DB,2016,68
00-0031098,Lonnie Ballentine,DB,2017,67
00-0036959,Michael Bandy,WR,2022,62
00-0035799,Trajan Bandy,DB,,
00-0029747,Chris Banjo,DB,2016,72
00-0029747,Chris Banjo,DB,2017,66
00-0029747,Chris Banjo,DB,2018,68
00-0029747,Chris Banjo,DB,2019,65
00-0029747,Chris Banjo,DB,2020,65
00-0029747,Chris Banjo,DB,2021,68
00-0036551,Aaron Banks,OL,2021,68
00-0036551,Aaron Banks,OL,2022,67
00-0036551,Aaron Banks,OL,2023,74
00-0033254,Brandon Banks,DL,,
00-0039000,Deonte Banks,DB,2023,76
00-0035928,Eric Banks,DL,2022,59
00-0035928,Eric Banks,DL,2023,59
00-0030469,Johnthan Banks,DB,2016,71
00-0030469,Johnthan Banks,DB,2017,67
00-0033711,Josh Banks,DL,,
00-0038462,Keshawn Banks,DL,,
00-0039582,Marcus Banks,DB,,
00-0033785,Zach Banner,OL,2017,71
00-0033785,Zach Banner,OL,2019,60
00-0033785,Zach Banner,OL,2020,59
00-0033785,Zach Banner,OL,2021,62
00-0034969,Ben Banogu,DL,2019,69
00-0034969,Ben Banogu,DL,2020,70
00-0034969,Ben Banogu,DL,2021,69
00-0034969,Ben Banogu,DL,2022,69
00-0034969,Ben Banogu,DL,2023,68
00-0036690,Cole Banwart,OL,,
00-0029048,Joe Banyard,RB,2017,69
00-0032741,Peyton Barber,RB,2016,62
00-0032741,Peyton Barber,RB,2017,61
00-0032741,Peyton Barber,RB,2018,71
00-0032741,Peyton Barber,RB,2019,77
00-0032741,Peyton Barber,RB,2020,74
00-0032741,Peyton Barber,RB,2021,71
00-0025506,Allen Barbre,OL,2016,71
00-0025506,Allen Barbre,OL,2017,81
00-0029187,Don Barclay,OL,2016,65
00-0029187,Don Barclay,OL,2017,67
00-0029187,Don Barclay,OL,2019,56
00-0036101,Luq Barcoo,DB,2023,65
00-0035975,Jake Bargas,RB,,
00-0029965,Chris Barker,OL,2016,65
00-0030533,Matt Barkley,QB,2016,64
00-0030533,Matt Barkley,QB,2017,72
00-0030533,Matt Barkley,QB,2018,69
00-0030533,Matt Barkley,QB,2019,64
00-0030533,Matt Barkley,QB,2020,64
00-0030533,Matt Barkley,QB,2022,58
00-0030533,Matt Barkley,QB,2023,56
00-0034844,Saquon Barkley,RB,2018,82
00-0034844,Saquon Barkley,RB,2019,91
00-0034844,Saquon Barkley,RB,2020,91
00-0034844,Saquon Barkley,RB,2021,86
00-0034844,Saquon Barkley,RB,2022,86
00-0034844,Saquon Barkley,RB,2023,93
00-0028030,Joe Barksdale,OL,2016,80
00-0028030,Joe Barksdale,OL,2017,72
00-0028030,Joe Barksdale,OL,2018,72
00-0036981,Christian Barmore,DL,2021,77
00-0036981,Christian Barmore,DL,2022,77
00-0036981,Christian Barmore,DL,2023,75
00-0039793,AJ Barner,TE,,
00-0030465,Kenjon Barner,RB,2016,69
00-0030465,Kenjon Barner,RB,2017,69
00-0030465,Kenjon Barner,RB,2018,76
00-0030465,Kenjon Barner,RB,2019,71
00-0030465,Kenjon Barner,RB,2022,63
00-0032552,Adairius Barnes,DB,2017,64
00-0033745,Brandon Barnes,TE,,
00-0031859,Deion Barnes,DL,,
00-0036964,Derrick Barnes,LB,2021,65
00-0036964,Derrick Barnes,LB,2022,66
00-0036964,Derrick Barnes,LB,2023,69
00-0037325,Kalon Barnes,DB,2022,64
00-0037325,Kalon Barnes,DB,2023,64
00-0023487,Khalif Barnes,OL,,
00-0035961,Krys Barnes,LB,2021,75
00-0035961,Krys Barnes,LB,2022,73
00-0035961,Krys Barnes,LB,2023,73
00-0029940,T.J. Barnes,DL,2016,67
00-0032032,Tavaris Barnes,DL,2016,62
00-0032032,Tavaris Barnes,DL,2017,61
00-0032032,Tavaris Barnes,DL,2018,69
00-0028274,Tim Barnes,OL,2016,69
00-0028274,Tim Barnes,OL,2017,71
00-0038399,Zaire Barnes,LB,2023,66
00-0033876,Derek Barnett,DL,2017,75
00-0033876,Derek Barnett,DL,2018,80
00-0033876,Derek Barnett,DL,2019,76
00-0033876,Derek Barnett,DL,2020,77
00-0033876,Derek Barnett,DL,2021,76
00-0033876,Derek Barnett,DL,2022,74
00-0033876,Derek Barnett,DL,2023,72
00-0039655,Karsen Barnhart,OL,,
00-0026281,Gary Barnidge,TE,2016,84
00-0037043,Amare Barno,LB,2022,65
00-0037043,Amare Barno,LB,2023,64
00-0031256,Anthony Barr,LB,2016,88
00-0031256,Anthony Barr,LB,2017,79
00-0031256,Anthony Barr,LB,2018,84
00-0031256,Anthony Barr,LB,2019,82
00-0031256,Anthony Barr,LB,2020,80
00-0031256,Anthony Barr,LB,2021,79
00-0033746,Alex Barrett,DL,2018,67
00-0033746,Alex Barrett,DL,2019,63
00-0033746,Alex Barrett,DL,2020,63
00-0033746,Alex Barrett,DL,2022,62
00-0033746,Alex Barrett,DL,2023,62
00-0034126,J.T. Barrett,QB,2018,65
00-0034126,J.T. Barrett,QB,2019,53
00-0034126,J.T. Barrett,QB,2020,50
00-0039429,Michael Barrett,LB,,
00-0031101,Shaquil Barrett,LB,2016,80
00-0031101,Shaquil Barrett,LB,2017,81
00-0031101,Shaquil Barrett,LB,2018,81
00-0031101,Shaquil Barrett,LB,2019,77
00-0031101,Shaquil Barrett,LB,2020,85
00-0031101,Shaquil Barrett,LB,2021,89
00-0031101,Shaquil Barrett,LB,2022,88
00-0031101,Shaquil Barrett,LB,2023,80
00-0030119,Sam Barrington,LB,2016,73
00-0029670,Mark Barron,LB,2016,75
00-0029670,Mark Barron,LB,2017,77
00-0029670,Mark Barron,LB,2018,77
00-0029670,Mark Barron,LB,2019,72
00-0031354,Lamin Barrow,LB,2016,64
00-0031354,Lamin Barrow,LB,2017,64
00-0039946,Kyon Barrs,DL,,
00-0035061,Alex Bars,OL,2019,57
00-0035061,Alex Bars,OL,2020,56
00-0035061,Alex Bars,OL,2021,62
00-0035061,Alex Bars,OL,2022,62
00-0035061,Alex Bars,OL,2023,64
00-0032284,Brad Bars,DL,,
00-0036272,Ben Bartch,OL,2020,63
00-0036272,Ben Bartch,OL,2021,68
00-0036272,Ben Bartch,OL,2022,68
00-0036272,Ben Bartch,OL,2023,68
00-0039292,Shemar Bartholomew,DB,,
00-0035672,Cody Barton,LB,2019,68
00-0035672,Cody Barton,LB,2020,72
00-0035672,Cody Barton,LB,2021,72
00-0035672,Cody Barton,LB,2022,71
00-0035672,Cody Barton,LB,2023,77
00-0039905,Graham Barton,OL,,
00-0035003,Jackson Barton,OL,2019,54
00-0035003,Jackson Barton,OL,2020,54
00-0035003,Jackson Barton,OL,2021,54
00-0035003,Jackson Barton,OL,2022,55
00-0035003,Jackson Barton,OL,2023,57
00-0030708,Karim Barton,OL,2016,60
00-0029770,Joplo Bartu,LB,2016,73
00-0027022,Connor Barwin,LB,2016,84
00-0027022,Connor Barwin,LB,2017,78
00-0036553,Carlos Basham,LB,2021,70
00-0036553,Carlos Basham,LB,2022,70
00-0033917,Tarell Basham,LB,2017,70
00-0033917,Tarell Basham,LB,2018,75
00-0033917,Tarell Basham,LB,2019,69
00-0033917,Tarell Basham,LB,2020,70
00-0033917,Tarell Basham,LB,2021,72
00-0033917,Tarell Basham,LB,2022,72
00-0033917,Tarell Basham,LB,2023,72
00-0038417,Micah Baskerville,LB,,
00-0030517,David Bass,LB,2016,66
00-0030517,David Bass,LB,2017,66
00-0030517,David Bass,LB,2018,75
00-0038731,TJ Bass,OL,2023,62
00-0035862,Essang Bassey,DB,2022,66
00-0035862,Essang Bassey,DB,2023,66
00-0036550,Rashod Bateman,WR,2021,76
00-0036550,Rashod Bateman,WR,2022,77
00-0036550,Rashod Bateman,WR,2023,79
00-0039458,Brenden Bates,TE,,
00-0029794,Daren Bates,LB,2016,61
00-0029794,Daren Bates,LB,2017,62
00-0029794,Daren Bates,LB,2018,67
00-0029794,Daren Bates,LB,2019,63
00-0029794,Daren Bates,LB,2021,62
00-0034675,Jessie Bates,DB,2018,74
00-0034675,Jessie Bates,DB,2019,81
00-0034675,Jessie Bates,DB,2020,79
00-0034675,Jessie Bates,DB,2021,92
00-0034675,Jessie Bates,DB,2022,90
00-0034675,Jessie Bates,DB,2023,91
00-0036628,John Bates,TE,2021,66
00-0036628,John Bates,TE,2022,67
00-0036628,John Bates,TE,2023,66
00-0035382,Ryan Bates,OL,2020,56
00-0035382,Ryan Bates,OL,2021,68
00-0035382,Ryan Bates,OL,2022,71
00-0035382,Ryan Bates,OL,2023,74
00-0032452,Trevor Bates,LB,2016,61
00-0032452,Trevor Bates,LB,2017,57
00-0032452,Trevor Bates,LB,2018,61
00-0032181,Houston Bates,LB,2016,60
00-0032181,Houston Bates,LB,2017,60
00-0034652,Cameron Batson,WR,2019,66
00-0034652,Cameron Batson,WR,2020,66
00-0034652,Cameron Batson,WR,2021,67
00-0034652,Cameron Batson,WR,2022,69
00-0032272,Isaiah Battle,OL,2016,68
00-0032272,Isaiah Battle,OL,2017,67
00-0032272,Isaiah Battle,OL,2018,63
00-0035498,John Battle,DB,,
00-0038560,Jordan Battle,DB,2023,71
00-0039312,Miles Battle,DB,,
00-0039609,Kyler Baugh,DL,,
00-0034169,Marcus Baugh,TE,,
00-0036418,Zack Baun,LB,2020,69
00-0036418,Zack Baun,LB,2021,68
00-0036418,Zack Baun,LB,2022,68
00-0036418,Zack Baun,LB,2023,68
00-0031991,DeVante Bausby,DB,2017,64
00-0031991,DeVante Bausby,DB,2017,64
00-0031991,DeVante Bausby,DB,2018,65
00-0031991,DeVante Bausby,DB,2018,65
00-0031991,DeVante Bausby,DB,2019,60
00-0031991,DeVante Bausby,DB,2019,60
00-0031991,DeVante Bausby,DB,2020,63
00-0031991,DeVante Bausby,DB,2020,63
00-0031991,De'Vante Bausby,DB,2017,64
00-0031991,De'Vante Bausby,DB,2017,64
00-0031991,De'Vante Bausby,DB,2018,65
00-0031991,De'Vante Bausby,DB,2018,65
00-0031991,De'Vante Bausby,DB,2019,60
00-0031991,De'Vante Bausby,DB,2019,60
00-0031991,De'Vante Bausby,DB,2020,63
00-0031991,De'Vante Bausby,DB,2020,63
00-0034433,Nick Bawden,RB,2018,67
00-0034433,Nick Bawden,RB,2019,67
00-0034433,Nick Bawden,RB,2020,66
00-0034433,Nick Bawden,RB,2021,65
00-0034433,Nick Bawden,RB,2022,65
00-0034433,Nick Bawden,RB,2023,65
00-0032687,Keith Baxter,DB,,
00-0035947,Omar Bayless,WR,2020,62
00-0033763,Evan Baylis,TE,2018,67
00-0033763,Evan Baylis,TE,2019,65
00-0033763,Evan Baylis,TE,2020,58
00-0037115,B.J. Baylor,RB,,
00-0029316,Kelvin Beachum,OL,2016,82
00-0029316,Kelvin Beachum,OL,2017,75
00-0029316,Kelvin Beachum,OL,2018,79
00-0029316,Kelvin Beachum,OL,2019,74
00-0029316,Kelvin Beachum,OL,2021,73
00-0029316,Kelvin Beachum,OL,2022,73
00-0029316,Kelvin Beachum,OL,2023,76
00-0027658,Zane Beadles,OL,2016,73
00-0027658,Zane Beadles,OL,2017,70
00-0034232,Emmanuel Beal,LB,,
00-0038603,Robert Beal Jr.,DL,2023,63
00-0034839,Sam Beal,DB,2019,66
00-0034839,Sam Beal,DB,2020,68
00-0039575,Jason Bean,QB,,
00-0033192,Jimmy Bean,DL,,
00-0029000,Cole Beasley,WR,2016,77
00-0029000,Cole Beasley,WR,2017,81
00-0029000,Cole Beasley,WR,2018,81
00-0029000,Cole Beasley,WR,2019,83
00-0029000,Cole Beasley,WR,2020,83
00-0029000,Cole Beasley,WR,2021,83
00-0029000,Cole Beasley,WR,2023,75
00-0032240,Vic Beasley,DL,2016,79
00-0032240,Vic Beasley,DL,2017,83
00-0032240,Vic Beasley,DL,2018,82
00-0032240,Vic Beasley,DL,2019,75
00-0032240,Vic Beasley,DL,2020,74
00-0033936,C.J. Beathard,QB,2017,72
00-0033936,C.J. Beathard,QB,2018,70
00-0033936,C.J. Beathard,QB,2019,59
00-0033936,C.J. Beathard,QB,2020,56
00-0033936,C.J. Beathard,QB,2021,57
00-0033936,C.J. Beathard,QB,2022,57
00-0033936,C.J. Beathard,QB,2023,57
00-0027036,Will Beatty,OL,,
00-0038800,Abraham Beauplan,LB,,
00-0037285,Darrian Beavers,LB,2022,64
00-0037285,Darrian Beavers,LB,2023,64
00-0032405,Willie Beavers,OL,2016,69
00-0032405,Willie Beavers,OL,2017,69
00-0032405,Willie Beavers,OL,2018,66
00-0032405,Willie Beavers,OL,2019,55
00-0032405,Willie Beavers,OL,2022,54
00-0034959,Andrew Beck,RB,2021,68
00-0034959,Andrew Beck,RB,2022,68
00-0034959,Andrew Beck,RB,2023,70
00-0035322,Nate Becker,TE,,
00-0035914,Ryan Becker,TE,,
00-0036744,Tavante Beckett,LB,,
00-0031235,Odell Beckham,WR,2016,93
00-0031235,Odell Beckham,WR,2016,93
00-0031235,Odell Beckham,WR,2017,93
00-0031235,Odell Beckham,WR,2017,93
00-0031235,Odell Beckham,WR,2018,95
00-0031235,Odell Beckham,WR,2018,95
00-0031235,Odell Beckham,WR,2019,96
00-0031235,Odell Beckham,WR,2019,96
00-0031235,Odell Beckham,WR,2020,91
00-0031235,Odell Beckham,WR,2020,91
00-0031235,Odell Beckham,WR,2021,86
00-0031235,Odell Beckham,WR,2021,86
00-0031235,Odell Beckham,WR,2023,85
00-0031235,Odell Beckham,WR,2023,85
00-0031235,Odell Beckham Jr.,WR,2016,93
00-0031235,Odell Beckham Jr.,WR,2016,93
00-0031235,Odell Beckham Jr.,WR,2017,93
00-0031235,Odell Beckham Jr.,WR,2017,93
00-0031235,Odell Beckham Jr.,WR,2018,95
00-0031235,Odell Beckham Jr.,WR,2018,95
00-0031235,Odell Beckham Jr.,WR,2019,96
00-0031235,Odell Beckham Jr.,WR,2019,96
00-0031235,Odell Beckham Jr.,WR,2020,91
00-0031235,Odell Beckham Jr.,WR,2020,91
00-0031235,Odell Beckham Jr.,WR,2021,86
00-0031235,Odell Beckham Jr.,WR,2021,86
00-0031235,Odell Beckham Jr.,WR,2023,85
00-0031235,Odell Beckham Jr.,WR,2023,85
00-0035302,Terry Beckner,DL,2019,60
00-0033938,Kendell Beckwith,LB,2017,69
00-0033938,Kendell Beckwith,LB,2018,75
00-0033938,Kendell Beckwith,LB,2019,71
00-0033938,Kendell Beckwith,LB,2020,71
00-0036284,Mekhi Becton,OL,2020,72
00-0036284,Mekhi Becton,OL,2021,82
00-0036284,Mekhi Becton,OL,2022,78
00-0036284,Mekhi Becton,OL,2023,75
00-0030313,Nick Becton,OL,2016,65
00-0030313,Nick Becton,OL,2018,61
00-0034939,Ryan Bee,DL,,
00-0034309,Chad Beebe,WR,2018,62
00-0034309,Chad Beebe,WR,2019,64
00-0034309,Chad Beebe,WR,2020,67
00-0034309,Chad Beebe,WR,2022,69
00-0039348,Cooper Beebe,OL,,
00-0035750,Reggie Begelton,WR,,
00-0035484,Drew Belcher,TE,,
00-0032062,Blake Bell,TE,2016,65
00-0032062,Blake Bell,TE,2017,65
00-0032062,Blake Bell,TE,2018,62
00-0032062,Blake Bell,TE,2019,64
00-0032062,Blake Bell,TE,2020,62
00-0032062,Blake Bell,TE,2021,64
00-0032062,Blake Bell,TE,2022,64
00-0032062,Blake Bell,TE,2023,64
00-0033337,Brandon Bell,LB,2018,64
00-0028738,Byron Bell,OL,2016,70
00-0028738,Byron Bell,OL,2017,71
00-0028738,Byron Bell,OL,2018,65
00-0037332,D'Anthony Bell,DB,2023,60
00-0037257,David Bell,WR,2022,68
00-0037257,David Bell,WR,2023,69
00-0037437,Greg Bell,RB,,
00-0039420,Jaheim Bell,TE,,
00-0027218,Joique Bell,RB,,
00-0032113,Kenny Bell,WR,2016,63
00-0032113,Kenny Bell,WR,2017,63
00-0032113,Kenny Bell,WR,2018,63
00-0030496,Le'Veon Bell,RB,2016,94
00-0030496,Le'Veon Bell,RB,2017,97
00-0030496,Le'Veon Bell,RB,2018,96
00-0030496,Le'Veon Bell,RB,2019,92
00-0030496,Le'Veon Bell,RB,2020,87
00-0038444,Levi Bell,DL,,
00-0037561,Markquese Bell,DB,2022,63
00-0037561,Markquese Bell,DB,2023,63
00-0032013,Mitchell Bell,OL,,
00-0035000,Quinton Bell,LB,2019,61
00-0035000,Quinton Bell,LB,2020,61
00-0035000,Quinton Bell,LB,2022,60
00-0031529,Reggie Bell,WR,,
